Season,DateTime,HomeTeam,AwayTeam,FTR,HomeTeam_WinPercentage,HomeTeam_DrawPercentage,AwayTeam_WinPercentage,AwayTeam_DrawPercentage,HomeTeam_Streak,AwayTeam_Streak,HomeTeam_AvgGoal,AwayTeam_AvgGoal,HomeTeam_AvgGoalDiff,AwayTeam_AvgGoalDiff,HomeTeam_AvgShotOnTarget,AwayTeam_AvgShotOnTarget,HomeTeam_AvgShotBlock,AwayTeam_AvgShotBlock,HomeTeam_AvgCorners,AwayTeam_AvgCorners,HomeTeam_AvgRedCards,AwayTeam_AvgRedCards,HomeTeam_AvgYellowCards,AwayTeam_AvgYellowCards,HomeTeam_H2H_Wins,AwayTeam_H2H_Wins,HomeTeam_Last_Season,AwayTeam_Last_Season
2013-14,2013-10-20 00:00:00+00:00,Aston Villa,Tottenham,A,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.14285714285714285,0,-1,1.2857142857142858,0.8571428571428571,0.14285714285714285,0.14285714285714285,3.2857142857142856,5.428571428571429,2.4285714285714284,2.7142857142857144,4.285714285714286,7.285714285714286,0.0,0.0,2.142857142857143,1.8571428571428572,0.0,3.0,0.2631578947368421,0.5526315789473685
2013-14,2013-10-21 00:00:00+00:00,Crystal Palace,Fulham,A,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,-4,1,0.7142857142857143,0.7142857142857143,-1.1428571428571428,-0.5714285714285714,2.4285714285714284,2.857142857142857,2.857142857142857,4.428571428571429,3.0,4.142857142857143,0.14285714285714285,0.0,1.2857142857142858,1.5714285714285714,0.0,1.0,0.0,0.2894736842105263
2013-14,2013-10-26 00:00:00+00:00,Aston Villa,Everton,A,0.375,0.125,0.5,0.375,-1,1,1.125,1.5,-0.125,0.25,3.125,5.375,2.625,1.75,4.25,5.125,0.0,0.0,2.25,1.625,1.0,2.0,0.2631578947368421,0.4210526315789473
2013-14,2013-10-26 00:00:00+00:00,Crystal Palace,Arsenal,A,0.125,0.0,0.75,0.125,-5,1,0.75,2.25,-1.375,1.125,2.625,6.25,2.75,3.0,3.25,5.375,0.125,0.125,1.125,1.75,1.0,4.0,0.0,0.5526315789473685
2013-14,2013-10-26 00:00:00+00:00,Liverpool,West Brom,H,0.625,0.25,0.25,0.5,0,0,1.625,0.875,0.75,0.125,5.875,3.125,3.75,3.0,7.625,4.625,0.0,0.0,1.875,1.625,4.0,1.0,0.4210526315789473,0.3684210526315789
2013-14,2013-10-26 00:00:00+00:00,Man United,Stoke,H,0.375,0.25,0.25,0.25,0,0,1.375,0.5,0.125,-0.375,5.125,3.375,2.875,3.75,5.25,5.5,0.0,0.0,2.375,1.625,4.5,0.5,0.7368421052631579,0.2368421052631578
2013-14,2013-10-26 00:00:00+00:00,Norwich,Cardiff,D,0.25,0.125,0.25,0.25,-2,-2,0.75,1.0,-0.875,-0.625,3.0,2.375,3.375,4.75,4.0,4.5,0.0,0.0,1.125,1.125,0.5,0.5,0.2631578947368421,0.0
2013-14,2013-10-26 00:00:00+00:00,Southampton,Fulham,H,0.5,0.375,0.375,0.125,0,2,1.0,1.125,0.625,-0.125,4.5,3.25,2.875,4.25,6.625,4.5,0.0,0.0,1.375,1.5,1.0,0.0,0.2368421052631578,0.2894736842105263
2013-14,2013-10-27 00:00:00+00:00,Chelsea,Man City,H,0.625,0.25,0.625,0.125,2,2,1.75,2.5,1.125,1.375,5.875,6.5,2.375,2.0,5.5,7.625,0.125,0.0,1.25,1.75,2.5,2.5,0.5789473684210527,0.6052631578947368
2013-14,2013-10-27 00:00:00+00:00,Sunderland,Newcastle,H,0.0,0.125,0.375,0.25,-6,0,0.625,1.375,-1.875,-0.375,2.25,5.0,2.625,2.75,5.25,3.875,0.125,0.25,1.375,1.625,3.0,0.0,0.2368421052631578,0.2894736842105263
2013-14,2013-10-27 00:00:00+00:00,Swansea,West Ham,D,0.375,0.125,0.25,0.25,1,-1,1.5,1.0,0.125,0.0,5.75,2.375,2.125,2.75,4.75,4.75,0.0,0.125,2.125,1.375,2.5,2.5,0.2894736842105263,0.3157894736842105
2013-14,2013-10-27 00:00:00+00:00,Tottenham,Hull,H,0.625,0.125,0.375,0.25,1,-1,1.0,0.875,0.375,-0.25,5.5,2.375,2.625,3.125,7.25,4.375,0.0,0.125,2.125,1.375,3.0,0.0,0.5526315789473685,0.0
2013-14,2013-11-02 00:00:00+00:00,Arsenal,Liverpool,H,0.7777777777777778,0.1111111111111111,0.6666666666666666,0.2222222222222222,2,1,2.2222222222222223,1.8888888888888888,1.2222222222222223,1.0,6.0,6.0,3.111111111111111,3.5555555555555554,5.111111111111111,7.111111111111111,0.2222222222222222,0.0,1.5555555555555556,1.6666666666666667,3.0,2.0,0.5526315789473685,0.4210526315789473
2013-14,2013-11-02 00:00:00+00:00,Fulham,Man United,A,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,-1,1,1.0,1.5555555555555556,-0.3333333333333333,0.2222222222222222,2.888888888888889,5.111111111111111,4.222222222222222,2.888888888888889,4.333333333333333,6.0,0.0,0.0,1.5555555555555556,2.3333333333333335,0.0,1.0,0.2894736842105263,0.7368421052631579
2013-14,2013-11-02 00:00:00+00:00,Hull,Sunderland,H,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,-2,1,0.7777777777777778,0.7777777777777778,-0.3333333333333333,-1.5555555555555556,2.5555555555555554,2.4444444444444446,3.3333333333333335,2.6666666666666665,4.333333333333333,5.222222222222222,0.1111111111111111,0.1111111111111111,1.5555555555555556,1.3333333333333333,1.5,1.5,0.0,0.2368421052631578
2013-14,2013-11-02 00:00:00+00:00,Man City,Norwich,H,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,-1,0,2.3333333333333335,0.6666666666666666,1.1111111111111112,-0.7777777777777778,6.444444444444445,3.7777777777777777,2.0,3.4444444444444446,7.444444444444445,5.0,0.0,0.0,1.8888888888888888,1.1111111111111112,2.0,0.0,0.6052631578947368,0.2631578947368421
2013-14,2013-11-02 00:00:00+00:00,Newcastle,Chelsea,H,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.2222222222222222,-1,3,1.3333333333333333,1.7777777777777777,-0.4444444444444444,1.1111111111111112,4.888888888888889,5.666666666666667,2.6666666666666665,2.6666666666666665,3.7777777777777777,5.222222222222222,0.2222222222222222,0.1111111111111111,1.5555555555555556,1.3333333333333333,3.5,0.5,0.2894736842105263,0.5789473684210527
2013-14,2013-11-02 00:00:00+00:00,Stoke,Southampton,D,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.3333333333333333,-1,1,0.6666666666666666,1.1111111111111112,-0.4444444444444444,0.7777777777777778,3.5555555555555554,4.666666666666667,3.5555555555555554,2.5555555555555554,5.111111111111111,7.0,0.0,0.0,2.111111111111111,1.2222222222222223,3.0,2.0,0.2368421052631578,0.2368421052631578
2013-14,2013-11-02 00:00:00+00:00,West Brom,Crystal Palace,H,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,-1,-6,0.8888888888888888,0.6666666666666666,-0.2222222222222222,-1.4444444444444444,3.111111111111111,2.7777777777777777,3.0,2.6666666666666665,5.111111111111111,3.3333333333333335,0.0,0.1111111111111111,1.6666666666666667,1.0,3.0,2.0,0.3684210526315789,0.0
2013-14,2013-11-02 00:00:00+00:00,West Ham,Aston Villa,D,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0,-2,0.8888888888888888,1.0,0.0,-0.3333333333333333,2.5555555555555554,3.111111111111111,3.0,2.5555555555555554,4.888888888888889,4.666666666666667,0.1111111111111111,0.0,1.5555555555555556,2.0,2.0,1.0,0.3157894736842105,0.2631578947368421
2013-14,2013-11-03 00:00:00+00:00,Cardiff,Swansea,H,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0,0,0.8888888888888888,1.3333333333333333,-0.5555555555555556,0.1111111111111111,2.5555555555555554,5.666666666666667,5.333333333333333,2.3333333333333335,4.222222222222222,5.222222222222222,0.0,0.0,1.1111111111111112,2.0,1.0,0.0,0.0,0.2894736842105263
2013-14,2013-11-03 00:00:00+00:00,Everton,Tottenham,D,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.1111111111111111,2,2,1.5555555555555556,1.0,0.4444444444444444,0.4444444444444444,5.222222222222222,5.555555555555555,1.8888888888888888,2.7777777777777777,5.222222222222222,7.111111111111111,0.0,0.0,1.6666666666666667,2.2222222222222223,1.5,3.5,0.4210526315789473,0.5526315789473685
2013-14,2013-11-09 00:00:00+00:00,Aston Villa,Cardiff,H,0.3,0.2,0.3,0.3,0,1,0.9,0.9,-0.3,-0.4,3.0,2.6,2.7,5.1,4.3,4.4,0.0,0.0,2.0,1.1,1.0,0.0,0.2631578947368421,0.0
2013-14,2013-11-09 00:00:00+00:00,Chelsea,West Brom,D,0.6,0.2,0.3,0.4,-1,1,1.6,1.0,0.8,0.0,5.3,3.2,3.0,3.1,5.5,5.6,0.1,0.0,1.4,1.5,4.0,1.0,0.5789473684210527,0.3684210526315789
2013-14,2013-11-09 00:00:00+00:00,Crystal Palace,Everton,D,0.1,0.0,0.5,0.4,-7,0,0.6,1.4,-1.5,0.4,2.9,4.8,2.6,2.3,3.3,5.4,0.1,0.0,1.0,1.9,1.5,3.5,0.0,0.4210526315789473
2013-14,2013-11-09 00:00:00+00:00,Liverpool,Fulham,H,0.6,0.2,0.3,0.1,-1,-2,1.7,1.0,0.7,-0.5,5.8,3.2,3.7,3.9,6.9,4.3,0.0,0.0,1.6,1.6,1.0,0.0,0.4210526315789473,0.2894736842105263
2013-14,2013-11-09 00:00:00+00:00,Norwich,West Ham,H,0.2,0.2,0.2,0.4,-1,0,0.6,0.8,-1.4,0.0,3.5,2.7,3.3,2.9,4.8,4.9,0.0,0.1,1.1,1.4,1.5,0.5,0.2631578947368421,0.3157894736842105
2013-14,2013-11-09 00:00:00+00:00,Southampton,Hull,H,0.5,0.4,0.4,0.2,0,1,1.1,0.8,0.7,-0.2,4.4,2.5,2.5,3.1,6.8,4.3,0.0,0.1,1.2,1.6,2.5,0.5,0.2368421052631578,0.0
2013-14,2013-11-10 00:00:00+00:00,Man United,Arsenal,H,0.5,0.2,0.8,0.1,2,3,1.7,2.2,0.4,1.3,5.0,6.1,3.1,3.2,5.8,4.9,0.0,0.2,2.2,1.6,4.0,1.0,0.7368421052631579,0.5526315789473685
2013-14,2013-11-10 00:00:00+00:00,Sunderland,Man City,H,0.1,0.1,0.6,0.1,-1,1,0.7,2.8,-1.5,1.7,2.3,6.7,2.5,1.9,4.9,7.7,0.3,0.0,1.2,1.8,1.0,3.0,0.2368421052631578,0.6052631578947368
2013-14,2013-11-10 00:00:00+00:00,Swansea,Stoke,D,0.3,0.2,0.2,0.3,-1,0,1.2,0.7,0.0,-0.4,5.4,3.5,2.3,3.3,5.0,5.1,0.1,0.0,1.9,2.2,2.5,2.5,0.2894736842105263,0.2368421052631578
2013-14,2013-11-10 00:00:00+00:00,Tottenham,Newcastle,A,0.6,0.2,0.4,0.2,0,1,0.9,1.4,0.4,-0.2,5.6,5.2,2.6,2.6,6.8,3.7,0.0,0.2,2.1,1.6,1.0,3.0,0.5526315789473685,0.2894736842105263
2013-14,2013-11-23 00:00:00+00:00,Arsenal,Southampton,H,0.7272727272727273,0.09090909090909091,0.5454545454545454,0.36363636363636365,-1,1,2.0,1.3636363636363635,1.0909090909090908,0.9090909090909091,5.7272727272727275,4.636363636363637,3.0,2.3636363636363638,5.0,6.7272727272727275,0.18181818181818182,0.0,1.7272727272727273,1.1818181818181819,4.5,0.5,0.5526315789473685,0.2368421052631578
2013-14,2013-11-23 00:00:00+00:00,Everton,Liverpool,D,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.18181818181818182,0,1,1.2727272727272727,1.9090909090909092,0.36363636363636365,1.0,4.545454545454546,6.181818181818182,2.272727272727273,3.4545454545454546,5.545454545454546,7.090909090909091,0.0,0.0,1.7272727272727273,1.4545454545454546,2.0,3.0,0.4210526315789473,0.4210526315789473
2013-14,2013-11-23 00:00:00+00:00,Fulham,Swansea,A,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.2727272727272727,-3,0,0.9090909090909091,1.3636363636363635,-0.8181818181818182,0.0,3.0,5.454545454545454,4.090909090909091,2.090909090909091,4.181818181818182,5.818181818181818,0.0,0.09090909090909091,1.5454545454545454,2.1818181818181817,0.0,1.0,0.2894736842105263,0.2894736842105263
2013-14,2013-11-23 00:00:00+00:00,Hull,Crystal Palace,A,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,-1,0,0.8181818181818182,0.5454545454545454,-0.45454545454545453,-1.3636363636363635,2.4545454545454546,2.8181818181818183,3.090909090909091,2.5454545454545454,4.363636363636363,3.3636363636363638,0.09090909090909091,0.09090909090909091,1.6363636363636365,1.0,1.5,1.5,0.0,0.0
2013-14,2013-11-23 00:00:00+00:00,Newcastle,Norwich,H,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.18181818181818182,2,1,1.3636363636363635,0.8181818181818182,-0.09090909090909091,-1.0909090909090908,5.090909090909091,3.727272727272727,3.6363636363636362,3.272727272727273,3.727272727272727,4.7272727272727275,0.18181818181818182,0.0,1.6363636363636365,1.0909090909090908,2.0,0.0,0.2894736842105263,0.2631578947368421
2013-14,2013-11-23 00:00:00+00:00,Stoke,Sunderland,H,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0,1,0.9090909090909091,0.7272727272727273,-0.36363636363636365,-1.2727272727272727,3.4545454545454546,2.272727272727273,3.272727272727273,2.6363636363636362,4.909090909090909,4.454545454545454,0.0,0.2727272727272727,2.272727272727273,1.0909090909090908,3.0,1.0,0.2368421052631578,0.2368421052631578
2013-14,2013-11-23 00:00:00+00:00,West Ham,Chelsea,A,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.2727272727272727,-1,0,0.8181818181818182,1.6363636363636365,-0.18181818181818182,0.7272727272727273,2.8181818181818183,5.454545454545454,2.909090909090909,2.8181818181818183,4.636363636363637,5.818181818181818,0.09090909090909091,0.09090909090909091,1.3636363636363635,1.5454545454545454,2.0,3.0,0.3157894736842105,0.5789473684210527
2013-14,2013-11-24 00:00:00+00:00,Cardiff,Man United,D,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.18181818181818182,-1,3,0.8181818181818182,1.6363636363636365,-0.5454545454545454,0.45454545454545453,2.5454545454545454,4.7272727272727275,5.0,3.0,4.2727272727272725,5.7272727272727275,0.0,0.0,1.0909090909090908,2.1818181818181817,0.5,0.5,0.0,0.7368421052631579
2013-14,2013-11-24 00:00:00+00:00,Man City,Tottenham,H,0.5454545454545454,0.09090909090909091,0.5454545454545454,0.18181818181818182,-1,-1,2.5454545454545454,0.8181818181818182,1.4545454545454546,0.2727272727272727,6.454545454545454,6.363636363636363,1.8181818181818181,2.6363636363636362,8.272727272727273,7.181818181818182,0.0,0.0,1.7272727272727273,2.0,3.5,1.5,0.6052631578947368,0.5526315789473685
2013-14,2013-11-25 00:00:00+00:00,West Brom,Aston Villa,D,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.18181818181818182,0,1,1.0909090909090908,1.0,0.0,-0.09090909090909091,3.1818181818181817,3.272727272727273,3.272727272727273,2.6363636363636362,5.454545454545454,4.363636363636363,0.0,0.0,2.0,1.9090909090909092,2.0,1.0,0.3684210526315789,0.2631578947368421
2013-14,2013-11-30 00:00:00+00:00,Aston Villa,Sunderland,D,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0,-1,1.0833333333333333,0.6666666666666666,-0.08333333333333333,-1.3333333333333333,3.5833333333333335,2.3333333333333335,2.5833333333333335,2.6666666666666665,4.166666666666667,4.666666666666667,0.0,0.3333333333333333,1.9166666666666667,1.0833333333333333,1.5,1.5,0.2631578947368421,0.2368421052631578
2013-14,2013-11-30 00:00:00+00:00,Cardiff,Arsenal,A,0.25,0.3333333333333333,0.75,0.08333333333333333,0,1,0.9166666666666666,2.0,-0.5,1.1666666666666667,2.6666666666666665,5.583333333333333,4.833333333333333,3.0833333333333335,4.083333333333333,5.0,0.0,0.16666666666666666,1.3333333333333333,1.5833333333333333,0.0,1.0,0.0,0.5526315789473685
2013-14,2013-11-30 00:00:00+00:00,Everton,Stoke,H,0.4166666666666667,0.5,0.25,0.3333333333333333,0,1,1.4166666666666667,1.0,0.3333333333333333,-0.16666666666666666,5.166666666666667,3.5833333333333335,2.25,3.25,5.583333333333333,4.75,0.0,0.0,1.9166666666666667,2.25,3.0,2.0,0.4210526315789473,0.2368421052631578
2013-14,2013-11-30 00:00:00+00:00,Newcastle,West Brom,H,0.5,0.16666666666666666,0.25,0.5,3,0,1.4166666666666667,1.1666666666666667,0.0,0.0,5.083333333333333,3.25,3.4166666666666665,3.4166666666666665,3.9166666666666665,5.333333333333333,0.16666666666666666,0.0,1.5,1.9166666666666667,2.5,1.5,0.2894736842105263,0.3684210526315789
2013-14,2013-11-30 00:00:00+00:00,Norwich,Crystal Palace,H,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,-1,1,0.8333333333333334,0.5833333333333334,-1.0833333333333333,-1.1666666666666667,3.5833333333333335,2.75,3.25,2.5,4.75,3.4166666666666665,0.0,0.16666666666666666,1.0833333333333333,1.0,1.0,1.0,0.2631578947368421,0.0
2013-14,2013-11-30 00:00:00+00:00,West Ham,Fulham,H,0.16666666666666666,0.3333333333333333,0.25,0.08333333333333333,-2,-4,0.75,0.9166666666666666,-0.4166666666666667,-0.8333333333333334,2.6666666666666665,3.0,3.0833333333333335,4.0,4.916666666666667,4.5,0.08333333333333333,0.0,1.25,1.6666666666666667,1.0,0.0,0.3157894736842105,0.2894736842105263
2013-14,2013-12-01 00:00:00+00:00,Chelsea,Southampton,H,0.5833333333333334,0.25,0.5,0.3333333333333333,1,-1,1.75,1.25,0.9166666666666666,0.6666666666666666,5.666666666666667,4.583333333333333,2.6666666666666665,2.3333333333333335,5.666666666666667,6.666666666666667,0.08333333333333333,0.0,1.4166666666666667,1.3333333333333333,3.5,1.5,0.5789473684210527,0.2368421052631578
2013-14,2013-12-01 00:00:00+00:00,Hull,Liverpool,H,0.3333333333333333,0.16666666666666666,0.5833333333333334,0.25,-2,0,0.75,2.0,-0.5,0.9166666666666666,2.4166666666666665,6.083333333333333,2.9166666666666665,3.9166666666666665,4.916666666666667,7.083333333333333,0.08333333333333333,0.0,1.6666666666666667,1.5833333333333333,3.0,0.0,0.0,0.4210526315789473
2013-14,2013-12-01 00:00:00+00:00,Man City,Swansea,H,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.25,1,1,2.8333333333333335,1.4166666666666667,1.8333333333333333,0.08333333333333333,6.75,5.416666666666667,2.0833333333333335,2.0833333333333335,7.916666666666667,6.0,0.0,0.08333333333333333,1.6666666666666667,2.0833333333333335,5.0,0.0,0.6052631578947368,0.2894736842105263
2013-14,2013-12-01 00:00:00+00:00,Tottenham,Man United,D,0.5,0.16666666666666666,0.5,0.25,-2,0,0.75,1.6666666666666667,-0.25,0.4166666666666667,6.25,4.75,2.75,2.9166666666666665,7.166666666666667,5.916666666666667,0.0,0.0,2.0833333333333335,2.1666666666666665,4.0,1.0,0.5526315789473685,0.7368421052631579
2013-14,2013-12-03 00:00:00+00:00,Crystal Palace,West Ham,H,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3076923076923077,-1,1,0.5384615384615384,0.9230769230769231,-1.1538461538461537,-0.15384615384615385,2.769230769230769,3.3846153846153846,2.4615384615384617,2.8461538461538463,3.4615384615384617,5.0,0.15384615384615385,0.07692307692307693,1.0769230769230769,1.3846153846153846,1.5,3.5,0.0,0.3157894736842105
2013-14,2013-12-04 00:00:00+00:00,Arsenal,Hull,H,0.7692307692307693,0.07692307692307693,0.38461538461538464,0.15384615384615385,2,1,2.076923076923077,0.9230769230769231,1.3076923076923077,-0.3076923076923077,5.615384615384615,2.5384615384615383,3.1538461538461537,2.923076923076923,4.846153846153846,4.6923076923076925,0.15384615384615385,0.07692307692307693,1.6923076923076923,1.6923076923076923,2.5,0.5,0.5526315789473685,0.0
2013-14,2013-12-04 00:00:00+00:00,Fulham,Tottenham,A,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.23076923076923078,-5,0,0.8461538461538461,0.8461538461538461,-1.0,-0.23076923076923078,2.769230769230769,6.076923076923077,4.384615384615385,2.6153846153846154,4.384615384615385,7.153846153846154,0.0,0.0,1.6923076923076923,2.0,0.0,1.0,0.2894736842105263,0.5526315789473685
2013-14,2013-12-04 00:00:00+00:00,Liverpool,Norwich,H,0.5384615384615384,0.23076923076923078,0.3076923076923077,0.15384615384615385,-1,1,1.9230769230769231,0.8461538461538461,0.6923076923076923,-0.9230769230769231,5.923076923076923,3.5384615384615383,3.6923076923076925,3.230769230769231,7.0,4.769230769230769,0.0,0.0,1.4615384615384615,1.0769230769230769,1.5,0.5,0.4210526315789473,0.2631578947368421
2013-14,2013-12-04 00:00:00+00:00,Man United,Everton,A,0.46153846153846156,0.3076923076923077,0.46153846153846156,0.46153846153846156,0,1,1.6923076923076923,1.6153846153846154,0.38461538461538464,0.6153846153846154,4.615384615384615,5.6923076923076925,2.8461538461538463,2.3076923076923075,6.0,5.846153846153846,0.0,0.0,2.230769230769231,1.7692307692307692,3.5,1.5,0.7368421052631579,0.4210526315789473
2013-14,2013-12-04 00:00:00+00:00,Southampton,Aston Villa,A,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.3076923076923077,-2,0,1.2307692307692308,1.0,0.46153846153846156,-0.07692307692307693,4.3076923076923075,3.6153846153846154,2.4615384615384617,2.4615384615384617,6.461538461538462,4.384615384615385,0.0,0.0,1.5384615384615385,1.9230769230769231,1.5,1.5,0.2368421052631578,0.2631578947368421
2013-14,2013-12-04 00:00:00+00:00,Stoke,Cardiff,D,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,-1,-1,0.9230769230769231,0.8461538461538461,-0.46153846153846156,-0.6923076923076923,3.5384615384615383,2.769230769230769,3.6153846153846154,4.6923076923076925,4.615384615384615,4.0,0.0,0.0,2.3076923076923075,1.2307692307692308,0.5,0.5,0.2368421052631578,0.0
2013-14,2013-12-04 00:00:00+00:00,Sunderland,Chelsea,A,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.23076923076923078,0,2,0.6153846153846154,1.8461538461538463,-1.2307692307692308,1.0,2.230769230769231,5.769230769230769,2.769230769230769,2.4615384615384617,4.769230769230769,5.846153846153846,0.3076923076923077,0.07692307692307693,1.0769230769230769,1.3846153846153846,1.5,2.5,0.2368421052631578,0.5789473684210527
2013-14,2013-12-04 00:00:00+00:00,Swansea,Newcastle,H,0.3076923076923077,0.23076923076923078,0.5384615384615384,0.15384615384615385,-1,4,1.3076923076923077,1.4615384615384615,-0.15384615384615385,0.07692307692307693,5.3076923076923075,5.153846153846154,2.230769230769231,3.1538461538461537,5.846153846153846,3.8461538461538463,0.07692307692307693,0.15384615384615385,1.9230769230769231,1.4615384615384615,2.5,1.5,0.2894736842105263,0.2894736842105263
2013-14,2013-12-04 00:00:00+00:00,West Brom,Man City,A,0.23076923076923078,0.46153846153846156,0.6153846153846154,0.07692307692307693,-1,2,1.1538461538461537,2.8461538461538463,-0.07692307692307693,1.9230769230769231,3.076923076923077,6.769230769230769,3.4615384615384617,2.230769230769231,5.153846153846154,7.6923076923076925,0.0,0.0,1.9230769230769231,1.6153846153846154,0.0,5.0,0.3684210526315789,0.6052631578947368
2013-14,2013-12-07 00:00:00+00:00,Crystal Palace,Cardiff,H,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.35714285714285715,1,0,0.5714285714285714,0.7857142857142857,-1.0,-0.6428571428571429,2.9285714285714284,2.7857142857142856,2.4285714285714284,4.5,3.4285714285714284,4.071428571428571,0.14285714285714285,0.0,1.0714285714285714,1.2857142857142858,1.0,0.0,0.0,0.0
2013-14,2013-12-07 00:00:00+00:00,Liverpool,West Ham,H,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.2857142857142857,1,-1,2.142857142857143,0.8571428571428571,0.9285714285714286,-0.21428571428571427,6.357142857142857,3.2857142857142856,3.7142857142857144,2.9285714285714284,6.785714285714286,4.928571428571429,0.0,0.07142857142857142,1.5714285714285714,1.4285714285714286,3.5,1.5,0.4210526315789473,0.3157894736842105
2013-14,2013-12-07 00:00:00+00:00,Man United,Newcastle,A,0.42857142857142855,0.2857142857142857,0.5,0.14285714285714285,-1,-1,1.5714285714285714,1.3571428571428572,0.2857142857142857,-0.14285714285714285,4.714285714285714,5.0,2.857142857142857,3.0714285714285716,6.071428571428571,3.642857142857143,0.0,0.14285714285714285,2.2142857142857144,1.5,2.5,1.5,0.7368421052631579,0.2894736842105263
2013-14,2013-12-07 00:00:00+00:00,Southampton,Man City,D,0.42857142857142855,0.2857142857142857,0.6428571428571429,0.07142857142857142,-3,3,1.2857142857142858,2.857142857142857,0.35714285714285715,1.8571428571428572,4.642857142857143,6.642857142857143,2.2857142857142856,2.0,6.571428571428571,7.357142857142857,0.0,0.0,1.6428571428571428,1.5714285714285714,1.5,3.5,0.2368421052631578,0.6052631578947368
2013-14,2013-12-07 00:00:00+00:00,Stoke,Chelsea,H,0.21428571428571427,0.35714285714285715,0.6428571428571429,0.21428571428571427,0,3,0.8571428571428571,2.0,-0.42857142857142855,1.0,3.4285714285714284,5.714285714285714,3.5714285714285716,2.2857142857142856,4.428571428571429,5.785714285714286,0.0,0.07142857142857142,2.2857142857142856,1.5,2.0,3.0,0.2368421052631578,0.5789473684210527
2013-14,2013-12-07 00:00:00+00:00,Sunderland,Tottenham,A,0.14285714285714285,0.14285714285714285,0.5,0.21428571428571427,-1,1,0.7857142857142857,0.9285714285714286,-1.2142857142857142,-0.14285714285714285,2.2857142857142856,6.0,2.642857142857143,2.7857142857142856,4.857142857142857,7.142857142857143,0.2857142857142857,0.0,1.2857142857142858,1.9285714285714286,1.0,3.0,0.2368421052631578,0.5526315789473685
2013-14,2013-12-07 00:00:00+00:00,West Brom,Norwich,A,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.14285714285714285,-2,-1,1.2142857142857142,0.8571428571428571,-0.14285714285714285,-1.1428571428571428,2.9285714285714284,3.642857142857143,3.357142857142857,3.5,5.0,4.428571428571429,0.0,0.0,1.8571428571428572,1.0714285714285714,0.0,2.0,0.3684210526315789,0.2631578947368421
2013-14,2013-12-08 00:00:00+00:00,Arsenal,Everton,D,0.7857142857142857,0.07142857142857142,0.5,0.42857142857142855,3,2,2.0714285714285716,1.5714285714285714,1.3571428571428572,0.6428571428571429,5.714285714285714,5.571428571428571,3.0714285714285716,2.5714285714285716,5.285714285714286,5.714285714285714,0.14285714285714285,0.0,1.5714285714285714,1.6428571428571428,4.5,0.5,0.5526315789473685,0.4210526315789473
2013-14,2013-12-08 00:00:00+00:00,Fulham,Aston Villa,H,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.2857142857142857,-6,1,0.8571428571428571,1.1428571428571428,-1.0,0.0,3.0,3.5714285714285716,4.285714285714286,2.7857142857142856,4.714285714285714,4.214285714285714,0.0,0.0,1.7142857142857142,1.9285714285714286,1.0,0.0,0.2894736842105263,0.2631578947368421
2013-14,2013-12-09 00:00:00+00:00,Swansea,Hull,D,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.14285714285714285,1,-1,1.4285714285714286,0.8571428571428571,0.07142857142857142,-0.42857142857142855,5.285714285714286,2.5,2.2857142857142856,3.0714285714285716,5.785714285714286,4.428571428571429,0.07142857142857142,0.07142857142857142,1.7857142857142858,1.5714285714285714,1.5,1.5,0.2894736842105263,0.0
